id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13909216,Comfortable south Bristol townhouse,75054180,Rachel,,Southville,51.44552,-2.58074,Private room,45,2,69,2018-08-30,1.21,2,49
13930579,Clifton Village Apt 2bed w. Balcony GreatLocation!,65619563,Charlotte,,Clifton,51.45394,-2.61564,Entire home/apt,130,1,12,2017-08-03,0.58,2,261
13982286,Double Room in Victorian Terrace,9707775,Shula,,Southville,51.44116,-2.60727,Private room,40,1,63,2019-08-11,1.05,1,49
14074457,"Self-contained Southville flat, perfect location!",40985747,Sally,,Southville,51.44496,-2.60099,Entire home/apt,63,2,183,2019-12-31,4.13,1,110
14179408,Self contained double with ensuite,53822334,Ali,,Henbury & Brentry,51.51399,-2.59545,Private room,35,3,78,2019-11-04,1.78,1,319
14233480,Eaton Crescent - Beautiful Clifton Apartment,65463336,Michael,,Clifton Down,51.46025,-2.6137,Entire home/apt,200,2,12,2021-05-31,0.94,2,36
14338836,Spacious double room in lovely home with breakfast,7537771,Pommy,,Eastville,51.47537,-2.54922,Private room,35,1,14,2020-12-06,0.37,2,72
14385904,"Calm, spacious ensuite near Southmead Hosp. 1 or 2",21004234,Sue,,Horfield,51.49406,-2.59715,Private room,32,1,158,2021-06-27,4.64,2,271
14390717,"Quiet + peaceful garden view single, near hospital",21004234,Sue,,Horfield,51.49287,-2.5969,Private room,30,1,98,2021-07-15,1.94,2,342
14442814,Gorgeous double bedroom with private bathroom,88922941,Laura,,Bedminster,51.43514,-2.6101,Private room,32,1,131,2019-08-31,6.54,1,61
14599886,"Spacious Boutique Apartment Clifton, King Size Bed",90574532,Will And Rhian,,Clifton Down,51.47042,-2.61448,Entire home/apt,104,2,115,2019-12-17,2.70,1,119
14611969,Stunning traditional flat in the heart of Bristol,40145180,Marco,,Cotham,51.46367,-2.59789,Entire home/apt,119,1,467,2019-10-14,7.85,1,113
14627596,Quiet double room close to Gloucester Rd BS7,7380185,Fenella,,Bishopston & Ashley Down,51.4756,-2.58751,Private room,28,2,153,2019-09-28,3.05,1,64
14646026,Double room in Redland 2,8256363,Catrin,,Redland,51.47317,-2.60501,Private room,23,2,43,2021-06-13,0.83,1,85
14661261,Awesome 2 Bedroom House v. close to Gloucester Rd,39618690,Elly,,Bishopston & Ashley Down,51.47979,-2.58251,Entire home/apt,85,2,10,2019-04-21,0.17,1,11
14710856,Sunny house with balcony near Bristol harbour side,43800815,Olivia,,Southville,51.44234,-2.59904,Entire home/apt,86,2,256,2018-05-22,4.57,3,1
14782044,Kingsize bed in the centre of Bristol,92272562,Jade,,Central,51.44951,-2.59033,Private room,50,1,87,2020-07-28,1.52,1,356
14854388,Comfy double rooms in a lovely area  /back room,92998981,Amel,,Stoke Bishop,51.48444,-2.64352,Private room,35,1,95,2019-09-21,1.81,2,339
14872063,Victorian House overlooking Park,49251055,Stuart,,St George West,51.46254,-2.55103,Entire home/apt,130,4,7,2021-07-05,0.15,1,149
14876760,Comfy double rooms in a lovely area /front room,92998981,Amel,,Stoke Bishop,51.48384,-2.64424,Private room,30,1,82,2017-07-02,1.40,2,348
14943195,Family home 10 mins walk to centre,50598300,Natasha,,Southville,51.44363,-2.59704,Entire home/apt,73,3,87,2020-09-11,1.96,1,290
14970779,"Spacious, comfy double room near Bristol & Bath",94296999,Scott,,Brislington East,51.43516,-2.55106,Private room,40,1,60,2019-05-14,1.16,2,11
14994706,Warm & Welcoming Single/Twin or Super-King,37734868,Micaela,,Southmead,51.49411,-2.60926,Private room,28,1,128,2017-07-27,2.61,1,14
14998783,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,,Brislington East,51.43947,-2.53476,Private room,29,1,27,2019-06-16,0.82,2,196
14998788,LARGE DOUBLE ROOM WITH 2 SINGLE BEDS RED ROOM.,94590149,Steve,,Brislington East,51.43786,-2.53511,Private room,29,1,29,2017-10-28,0.50,2,165
15033365,Interestng  Victorian house built in 1883,32730700,Peter,,Redland,51.47049,-2.60523,Private room,72,2,38,2017-07-10,0.65,1,176
15173808,Cosy Central Bristol Studio,65192629,Hopewell,,Central,51.45277,-2.59716,Entire home/apt,76,1,167,2020-10-29,2.98,122,0
15176944,Beautiful luxury apartment Redland,96325265,Host,,Cotham,51.4674,-2.60724,Entire home/apt,76,3,136,2021-06-19,2.83,1,51
15223307,Art and Health in Comfort in Central Bristol,596653,Martin,,Clifton Down,51.46339,-2.6061,Entire home/apt,68,2,87,2020-02-01,1.82,1,120
15223965,The Big Bristol House!,96755593,Joanna,,Clifton,51.45509,-2.61035,Entire home/apt,592,2,74,2017-04-22,1.28,1,307
15227718,Double bedroom just off Whiteladies Road + parking,95664486,Jo,,Clifton Down,51.45864,-2.61335,Private room,35,1,386,2019-12-15,7.88,1,127
15315970,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,,Frome Vale,51.48254,-2.52261,Private room,89,2,0,,,2,43
15327120,Secluded Industrial Warehouse Living at Paintworks,11141720,Mike And Phil,,Brislington West,51.44291,-2.56944,Entire home/apt,244,2,39,2020-10-12,0.71,7,28
15372024,Bijou room in Totterdown close to Temple Meads,7852250,Tim,,Windmill Hill,51.44446,-2.58035,Private room,36,2,77,2020-01-22,1.54,2,194
15389056,Modern Studio in Desirable Clifton Area,65192629,Hopewell,,Clifton,51.46107,-2.62067,Entire home/apt,84,1,166,2019-03-24,3.78,122,88
15397477,The loft Room 6,57242974,John,,Eastville,51.47364,-2.56017,Private room,22,5,56,2019-10-13,1.04,4,197
15397829,The double Room 3,57242974,John,,Eastville,51.47364,-2.56017,Private room,23,5,44,2017-04-15,1.16,4,43
15429183,Victorian Double Room Close to Centre with Garden,2042556,Chui Chui,,Bedminster,51.43435,-2.60935,Private room,42,1,11,2019-10-14,0.22,1,44
15476981,En-suite superking loft in outstanding location,20637723,Jane,,Redland,51.47123,-2.59406,Private room,50,100,33,2017-07-29,0.57,1,364
15520066,Large double room with en-suite,24281132,Akbal,,St George Central,51.46371,-2.52128,Private room,60,1,8,2021-06-27,0.41,1,49
15528949,Large room with single bed in Victorian house,99865250,Marcela,,Ashley,51.47045,-2.58533,Private room,31,2,79,2018-07-03,1.71,1,13
15550502,"Cosy large double basement room, Redland",100085500,David,,Redland,51.47383,-2.61464,Private room,48,1,30,2020-03-08,0.53,3,113
15640695,Toad Lodge The Orange Room,100890506,Lydia,,Cotham,51.46406,-2.59851,Private room,42,1,127,2020-07-17,4.69,3,156
15659149,"Cosy, self-contained, garden room, private access",47836893,Helen,,Knowle,51.43707,-2.5738,Entire home/apt,55,2,226,2020-12-14,5.48,2,302
15678383,"Lovely double bedroom, fabulous location!",101267671,Justin,,Redland,51.47224,-2.59979,Private room,36,1,19,2018-10-02,0.52,1,129
15710174,BEAUTIFUL SPACIOUS CLIFTON APARTMENT WITH PARKING,101463283,Susan,,Clifton,51.45943,-2.6227,Entire home/apt,190,3,27,2018-05-01,0.65,1,245
15712549,City Centre Haven,101375841,Sarah,,Ashley,51.46227,-2.58975,Entire home/apt,86,2,27,2021-02-12,0.51,1,12
15750112,semi detached with terrace garden,42277729,Neil,,Brislington East,51.43367,-2.54659,Private room,26,1,19,2019-04-14,0.33,1,43
15769877,KJ's Pembrokeshire twin -  in-room refreshments,85643875,Kay,,Lockleaze,51.49071,-2.57753,Private room,35,1,63,2020-03-09,1.19,2,196
15858299,Stylish apartment close to City Centre & Clifton,236481623,Mairead,,Clifton Down,51.46485,-2.60695,Entire home/apt,114,2,235,2019-09-09,5.58,16,228
15911432,Luxurious Garden Apartment in Clifton Village,16958767,Julia,,Clifton,51.45427,-2.61989,Entire home/apt,80,10,108,2018-12-10,2.22,1,295
15934388,Entire Houseboat 105 foot Dutch Barge  - Kyle Blue,94252632,Martin,,Hotwells & Harbourside,51.44743,-2.6028,Entire home/apt,364,2,4,2021-07-04,1.29,1,128
15960123,KJ's Cotswold twin with in-room refreshments,85643875,Kay,,Lockleaze,51.48959,-2.57745,Private room,35,1,145,2019-09-25,2.57,2,196
16238125,Mon-Fri Hotel Quality Living-Near M4/M5 & City R1,65463753,Kiron,,Henbury & Brentry,51.5055,-2.61078,Private room,50,1,9,2021-05-28,0.26,3,250
16297643,Large Double Room,68281771,Lionel,,Stockwood,51.42321,-2.55286,Private room,48,2,5,2021-06-20,0.12,2,13
16305962,The Polygon - Garden Flat - Clifton Village,102040150,Susan,,Clifton,51.45113,-2.62205,Entire home/apt,80,2,72,2019-07-28,1.30,1,0
16392375,Spacious Room close to city centre in cosy cottage,107380982,Chris,,Bishopsworth,51.42438,-2.60455,Private room,30,35,1,2017-01-11,0.02,1,180
16558396,En-suite king bed in gorgeous Victorian house,8525801,Caroline And James,,Bishopston & Ashley Down,51.47675,-2.58059,Private room,250,1,173,2019-07-24,3.43,1,193
16594174,Large Clifton room with kitchenette,109450752,Anna,,Clifton,51.45489,-2.61222,Private room,55,2,4,2017-08-06,0.07,1,13
16615118,"x Just off Gloucester Rd, small modern studio",28922270,Carolyn,,Redland,51.4772,-2.59233,Entire home/apt,50,1,374,2019-11-12,7.52,1,27
16704837,Large light filled studio  flat in central Bristol,41697504,Erica,,Central,51.45594,-2.59764,Entire home/apt,75,2,11,2017-10-29,0.22,1,165
16740034,"Self Contained Annexe ,own entrance",39215310,Rachel And Simon,,Westbury-on-Trym & Henleaze,51.48717,-2.60606,Entire home/apt,56,7,251,2019-10-19,9.72,1,67
16802181,"The Old Gaol, Montpelier, Bristol",53661156,Frank,,Ashley,51.46523,-2.58861,Entire home/apt,90,2,208,2020-01-24,5.90,1,310
16853752,Historic two bed apartment in the City Centre,112252957,Helen,,Central,51.45376,-2.59313,Entire home/apt,91,1,185,2019-09-20,3.88,1,119
16892839,Funky garden maisonette in Redland with parking,48269225,Kelly-Ann,,Cotham,51.46979,-2.60933,Entire home/apt,68,1,640,2021-06-05,14.41,1,48
16921208,Lower Park Row Apartments- Studio 8,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,83,1,188,2019-09-15,3.92,122,119
16921595,Lower Park Row Apartments- Studio 9,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,83,1,29,2017-07-23,0.77,122,0
16928881,Spacious double room in Garden Flat,37533889,Sarah,,Clifton,51.45708,-2.61098,Private room,55,2,16,2021-07-04,0.99,2,320
16935897,"The Coach House, Clifton + With Parking",65192629,Hopewell,,Clifton,51.45689,-2.61546,Entire home/apt,91,1,153,2019-09-26,2.85,122,90
16938756,Spacious airy garden flat in the heart of Clifton.,12110207,Kibi,,Clifton,51.45508,-2.61194,Entire home/apt,80,2,120,2021-06-28,2.85,1,54
16971957,"Sunny, small nice place, Bristol",68281771,Lionel,,Stockwood,51.4214,-2.55102,Private room,28,1,95,2021-05-23,1.96,2,147
17145927,"Great location. Newly built, warm and welcoming.",82286397,Caroline,,Ashley,51.4752,-2.59068,Private room,55,1,17,2018-08-18,0.46,3,66
17197474,Bright Spacious Family Home in lively Easton,115777631,Rachel,,Easton,51.46387,-2.56333,Entire home/apt,129,2,92,2020-09-26,2.41,1,16
17207071,Beautiful modern flat a stones throw from the city,115810053,Lucy,,Ashley,51.46066,-2.58992,Entire home/apt,63,1,151,2020-09-27,2.88,1,282
17208038,Vibrant house full of character near City Centre,2160011,Sharon,,Easton,51.46474,-2.55985,Private room,30,2,141,2018-01-02,2.92,1,60
17211150,Elegant Victorian house:iconic views across city.,14707015,Helen,,Windmill Hill,51.44063,-2.57167,Entire home/apt,123,2,97,2017-09-25,1.84,1,296
17247211,Cosy double bedroom in St Andrews with garden,116218968,Daniel,,Ashley,51.46847,-2.59086,Private room,42,1,45,2019-10-15,0.99,2,66
17247503,Modern  apartment - Sleeps 4 people Cabot Circus,74742488,Liam,,Ashley,51.46013,-2.58577,Entire home/apt,102,2,21,2017-04-16,0.40,1,0
17252638,Victorian family house with stunning city views,9469045,Ester,,Windmill Hill,51.43953,-2.59181,Entire home/apt,143,2,32,2019-04-07,2.87,1,221
17278474,Modern Central 1 Bed Apartment,56967303,Lucy,,Southville,51.44279,-2.60269,Entire home/apt,89,2,95,2018-06-09,2.46,1,164
17306490,"Charming Room in Family Home, Henleaze",90182477,Lisa,,Westbury-on-Trym & Henleaze,51.48464,-2.59961,Private room,31,1,82,2018-10-02,1.63,2,3
17319781,Spacious Modern 2BR flat in Clifton,13055791,Kate,,Hotwells & Harbourside,51.44997,-2.62418,Entire home/apt,65,14,12,2018-12-18,0.25,1,234
17401026,*NEW* Cosy Cottage Style Home in Bristol,66296707,Joe,,St George West,51.46135,-2.54207,Entire home/apt,101,4,42,2017-04-12,0.83,1,10
17405811,Large very central 4-story townhouse - Big Groups!,37526160,Adam,,Ashley,51.46255,-2.58576,Entire home/apt,728,1,73,2019-07-01,1.43,3,313
17461146,Victorian House In Kingswood,69976423,Alexandra,,Hillfields,51.46779,-2.51943,Entire home/apt,135,3,45,2018-07-30,1.11,1,323
17473096,"Great location. Newly built, warm and welcoming.",82286397,Caroline,,Redland,51.47721,-2.59086,Private room,55,1,33,2018-09-24,0.83,3,70
17473472,"Victorian townhouse, bright decor, king size bed",118350901,Alison,,Southville,51.44608,-2.6037,Hotel room,45,1,141,2019-06-09,2.80,6,0
17473654,"Victorian townhouse, bright decor, single bed",118350901,Alison,,Southville,51.44608,-2.6037,Hotel room,35,1,62,2019-10-30,1.35,6,0
17474149,Charming spacious double room,13685989,Juliet,,Redland,51.47247,-2.59309,Private room,70,30,37,2020-10-22,1.12,1,133
17673724,Large room in centrally located Georgian house.,120251261,Evelyne,,Redland,51.47232,-2.61285,Private room,40,1,292,2020-10-14,6.07,1,133
17743506,"Elegant, Stylish & modern flat in Central Bristol",121038692,Tony & Rosalind,,Ashley,51.46175,-2.585,Entire home/apt,111,1,103,2019-08-30,2.09,1,242
17777720,"Trendy, urban open plan apartment (City centre)",78138609,A,,Ashley,51.46363,-2.58438,Entire home/apt,116,1,130,2019-01-04,3.18,1,113
17821681,Bright modern apartment in great Bristol location,41945081,Sophie,,Bishopston & Ashley Down,51.47716,-2.57728,Entire home/apt,63,5,18,2020-09-24,0.34,2,296
17873393,Lower Park Apartments Studio 1 - Hopewell,65192629,Hopewell,,Central,51.4557,-2.59939,Hotel room,92,1,21,2021-07-04,0.44,122,0
17873565,Lower Park Row Apartments - Studio 6,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,84,1,49,2018-11-12,1.84,122,73
17875060,Lower Park Row Apartments - Studio 3,65192629,Hopewell,,Central,51.45547,-2.59881,Hotel room,71,1,82,2019-04-19,1.72,122,162
17875182,Lower Park Row Apartments - Studio 4,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,74,1,61,2018-08-09,1.28,122,100
17875273,Lower Park Row Apartments- Studio 5,65192629,Hopewell,,Central,51.4557,-2.5994,Entire home/apt,84,1,82,2017-09-20,1.68,122,0
17875408,Lower Park Apartment Studio 2,65192629,Hopewell,,Central,51.4557,-2.59939,Hotel room,84,1,133,2019-12-20,3.00,122,49
17875494,Lower Park Row Apartments - Studio 7,65192629,Hopewell,,Central,51.4557,-2.59939,Entire home/apt,82,1,50,2018-08-19,1.10,122,154
17902476,MyCityHaven Stylish apartment edge of Cabot Circus,51686051,Michael,,Ashley,51.45964,-2.58812,Entire home/apt,71,14,45,2020-11-07,0.90,11,301
17950249,Comfy double room in Bohemian Central..,119777015,Louise,,Ashley,51.4659,-2.58546,Private room,29,2,64,2021-06-13,1.79,2,77
18011612,Comfortable double in Totterdown,123831069,Helen,,Windmill Hill,51.44281,-2.58245,Private room,30,2,79,2017-11-26,1.61,2,6
18037407,Comfortable single in Totterdown,123831069,Helen,,Windmill Hill,51.44252,-2.58084,Private room,30,2,86,2017-10-15,1.74,2,6
18056747,Stylish double room in central Bristol.,122696129,Tamsin,,Central,51.46084,-2.60216,Private room,70,2,4,2021-07-05,1.43,2,186
18098614,Welcoming all time clean and tidy.,60647444,Jeff,,Hartcliffe & Withywood,51.41135,-2.60901,Private room,35,1,0,,,2,73
18100599,3 Berkeley Square - Sycamore or Cedar,5475166,Tina,,Hotwells & Harbourside,51.45353,-2.60627,Private room,88,1,65,2019-03-12,1.45,4,89
18109946,Modern & Stylish  2 Bedroom Flat,124759413,Alvaro & Celina,,Ashley,51.46165,-2.58756,Entire home/apt,125,7,21,2020-01-27,0.42,1,13
18132590,Convenient studio in great Bristol location,31029628,Ian,,Ashley,51.47101,-2.59304,Entire home/apt,51,2,139,2020-08-22,4.66,1,58
18224845,3 Berkeley Square -  Chestnut/Hazel/Willow/Oak,5475166,Tina,,Hotwells & Harbourside,51.45418,-2.60549,Private room,94,1,53,2019-08-20,1.20,4,94
18225225,3 Berkeley Square - Maple - Deluxe ensuite shower,5475166,Tina,,Hotwells & Harbourside,51.45575,-2.60623,Private room,98,1,44,2017-12-03,2.11,4,88
18273700,Safe Peaceful Lovely Space 'The Parlour Room',1582810,Wendy,,Easton,51.4651,-2.55563,Private room,30,3,15,2021-06-30,0.39,2,170
18322187,Prince Street Studio 14,65192629,Hopewell,,Central,51.45056,-2.59623,Entire home/apt,78,1,178,2018-10-12,3.55,122,65
18392756,"Spacious double basement room & en suite, Redland",100085500,David,,Stoke Bishop,51.47457,-2.61653,Private room,58,1,8,2021-07-11,0.16,3,356
18412099,"Basement suite, two double rooms, bathroom.",100085500,David,,Redland,51.47378,-2.61539,Private room,88,2,41,2019-10-20,1.14,3,357
18420260,Large entire family home quiet but close to centre,127650440,Julie,,Redland,51.47425,-2.5989,Entire home/apt,242,2,71,2019-01-01,1.96,1,61
18524987,Bright Comfortable Double Bedroom in North Bristol,48279342,Mike,,Henbury & Brentry,51.51252,-2.63566,Private room,30,3,24,2019-12-05,0.48,1,143
18547368,"Modern,cosy apartment in lovely area",128751603,Vendy,,Cotham,51.46265,-2.59925,Entire home/apt,59,2,268,2020-09-12,5.52,1,22
18565235,"4 Bed spacious stylish house in Greenbank, Bristol",52536,Charli,,Eastville,51.47007,-2.55748,Entire home/apt,477,1,12,2021-07-11,0.24,1,268
18710590,"Bright, self contained accommodation.",130091006,Nicki,,Frome Vale,51.47915,-2.52759,Entire home/apt,41,2,259,2019-03-30,5.40,1,148
18784940,Beautiful Clifton flat with patio close to BRI,130737851,Pete,,Clifton Down,51.46004,-2.61021,Entire home/apt,90,1,121,2019-08-08,2.70,1,344
18790572,2 Bedroom house clean and welcomed fishponds,130780432,Karla,,Hillfields,51.47409,-2.53436,Entire home/apt,130,1,6,2021-07-04,0.48,2,317
18835795,"Large, sunny loft conversion facing Victoria Park",45933820,Helen,,Windmill Hill,51.43991,-2.58938,Private room,28,2,87,2019-07-02,1.88,1,221
18845063,"Impressive 5 per en suite, in Period Drawing room",118350901,Alison,,Southville,51.44608,-2.6037,Hotel room,75,1,177,2020-08-23,3.68,6,0
18939856,Very Central 2 Bed Loft Apartment- Self Check In,65499435,Brett,,Central,51.45521,-2.59619,Entire home/apt,90,1,278,2021-05-19,5.60,2,318
19001541,Private single room/shared bathroom and kitchen,132574145,Pat,,Ashley,51.4665,-2.58583,Private room,28,7,19,2020-09-03,0.40,1,359
19025857,Quiet room with parking in BS10,83528919,Suzanne,,Horfield,51.49412,-2.59875,Private room,36,1,5,2019-09-13,0.11,1,257
19032019,Log Cabin - set before a small stone circle,132807651,Adrian,,Hengrove & Whitchurch Park,51.42553,-2.56711,Entire home/apt,45,1,147,2021-05-09,3.06,1,252
19043909,The Old Barn at Trymwood,30657520,Jane,,Westbury-on-Trym & Henleaze,51.49474,-2.61294,Entire home/apt,175,3,2,2018-08-04,0.05,1,268
19114839,Peaceful Room in Clifton Village,7423286,Louise,,Clifton,51.45545,-2.61789,Private room,38,1,4,2019-08-11,0.09,1,360
19160216,Light rustic-feel double room overlooking garden,29264344,Sarah,,Easton,51.46378,-2.56361,Private room,29,2,48,2020-02-29,1.18,1,2
19305877,"Super king bed, in modern spacious house with gym.",16411889,Peter,,Southville,51.44162,-2.61739,Private room,45,1,79,2019-07-28,1.87,2,3
19309655,"""An oasis"" fully furnished Shared House",135223045,Lydia,,Southmead,51.50364,-2.59813,Private room,28,7,4,2021-06-26,0.10,1,356
19404132,Great Large Clifton Townhouse-Clifton Village,65192629,Hopewell,,Clifton,51.45472,-2.62206,Entire home/apt,149,1,155,2019-07-06,3.91,122,40
19476170,STUNNING city-centre 3 bed. River views + Parking,22748171,Charlotte,,Central,51.45417,-2.59309,Entire home/apt,306,2,117,2021-06-27,2.64,1,287
